1504,0.0120481928
1505,0.0028708134
1506,0.002446
1521,0.0003318951
1522,0.002446
1524,0.002446
1525,0.002446
1528,0.002446
1529,0.002446
1530,0.002446
1531,0.002446
2013,0.002446
2014,0.002446
2111,0.002446
2131,0.0007874016
2133,0.002446
2215,0.002446
2216,0.002446
2231,0.002446
2306,0.002446
2310,0.002446
2316,0.002446
2339,0.002446
2340,0.002446
2346,0.002446
2348,0.002446
2360,0.002446
2369,0.0012630249
2376,0.0010604454
2380,0.002446
2385,0.002446
2397,0.002446
2399,0.002446
2401,0.002446
2411,0.002446
2414,0.002446
2420,0.002446
2421,0.0003404835
2422,0.002446
2432,0.002446
2453,0.002446
2454,0.002446
2459,0.002446
2481,0.002446
2490,0.002446
2501,0.002446
2502,0.002446
2503,0.002446
2520,0.002446
2521,0.002446
2523,0.000583876
2524,0.002446
2525,0.002446
2528,0.002446
2529,0.002446
2530,0.002446
2531,0.002446
2541,0.002446
2543,0.0060240964
2722,0.002446
2732,0.0086449915
2912,0.002446
2941,0.0057471264
2942,0.002446
2946,0.002446
2961,0.002446
2993,0.002446
2994,0.002446
2995,0.002446
3030,0.002446
3102,0.0125725338
3357,0.002446
3381,0.003058104
3389,0.0138248848
3533,0.002446
3548,0.0047393365
4011,0.013032146
4012,0.0059767571
4014,0.002446
4111,0.0071727436
4121,0.0200404858
4131,0.0012414649
4132,0.002446
4133,0.0023581198
4214,0.0050552331
4411,0.002446
4457,0.002446
4511,0.0066921606
4582,0.002446
4722,0.007976299
4784,0.0001257545
4786,0.0005345807
4789,0.0098901099
4811,0.0217391304
4812,0.0227027027
4813,0.002446
4814,0.0047154983
4815,0.002446
4816,0.0088682432
4817,0.002446
4818,0.0025062657
4819,0.012345679
4829,0.002446
4900,0.002446
5039,0.002446
5192,0.0011074197
5211,0.0012771392
5251,0.0002762049
5300,0.002446
5310,0.002446
5311,0.006743295
5313,0.0006626905
5314,0.002446
5331,0.0008604057
5333,0.0003979836
5335,0.0002196033
5338,0.002446
5350,0.0030618494
5399,0.002446
5411,0.002446
5422,0.002446
5441,0.000126609
5451,0.002446
5499,0.0031316295
5531,0.0022615907
5533,0.0007735946
5541,0.0006618759
5542,0.002446
5543,0.000035121
5545,0.002446
5611,0.0024539358
5661,0.0005828638
5681,0.002446
5691,0.002446
5712,0.0087559285
5714,0.002446
5722,0.012498162
5732,0.0020265991
5733,0.0099009901
5734,0.0032139578
5811,0.002446
5812,0.000780437
5813,0.001007978
5814,0.0023660068
5815,0.002446
5816,0.002446
5911,0.0013357504
5912,0.0004785977
5913,0.0008447373
5921,0.0014005602
5939,0.002446
5941,0.004822182
5942,0.0061274936
5944,0.0003361345
5945,0.0021699406
5946,0.0011251125
5947,0.0017283369
5948,0.0034722222
5952,0.0002568053
5953,0.002446
5955,0.002446
5956,0.002446
5957,0.002446
5958,0.002446
5959,0.0001725923
5964,0.002446
5967,0.0082135524
5972,0.002446
5992,0.0011563367
5993,0.0019330609
5994,0.0048622366
5995,0.0010018606
5999,0.0025949284
6010,0.002446
6011,0.000397588
6012,0.0049352252
6051,0.002446
6310,0.0058508045
6513,0.0228915663
7011,0.0061401295
7013,0.0020823322
7014,0.002446
7015,0.002446
7216,0.002446
7231,0.0002855022
7232,0.02680067
7251,0.002446
7261,0.002446
7273,0.0249520154
7311,0.0271993078
7394,0.002446
7512,0.0022857143
7513,0.002446
7523,0.0008848439
7539,0.0002157032
7542,0.002446
7941,0.0036022372
7987,0.002446
7988,0.006660542
7990,0.0002334812
7994,0.002446
7995,0.0017831934
7997,0.002446
7999,0.0041125185
8062,0.0002317766
8111,0.002446
8220,0.002446
8244,0.002446
8411,0.002446
8412,0.002446
8911,0.002446
8999,0.0042412818
9399,0.0006472492
9402,0.002446
9999,0.0019704907
